lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1	Open water	shortName	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	Duflow																																									
"=IF(COUNTBLANK(A529)<1,ROW()-2,-1)"	0	0	0	0	_PerCent_	0	0	0	0.01	0.01	0.01	0.01	=J528=K528	=J528=L528	=J528=M528	Conversion	Conversion	-1	PerCent	cSolar	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A530)<1,ROW()-2,-1)"	0	0	0	0	_NearZero_	0	0	0	1E-28	1E-28	1E-28	1E-28	=J529=K529	=J529=L529	=J529=M529	Conversion	Conversion	-1	Very_small_number_used_to_avoid_dividing_by_zero_	cLAT	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A531)<1,ROW()-2,-1)"	0	0	0	0	_molO2molC_	_gO2_*_gC_^-1	0	0	2.6667	2.6667	2.6667	2.6667	=J530=K530	=J530=L530	=J530=M530	Conversion	Conversion	-1	Ratio_of_mol_weights	molO2C	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A532)<1,ROW()-2,-1)"	0	0	0	0	_molO2molN_	_gO2_*_gN_^-1	0	0	2.2857	2.2857	2.2857	2.2857	=J531=K531	=J531=L531	=J531=M531	Conversion	Conversion	-1	Ratio_of_mol_weights	molO2N	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A533)<1,ROW()-2,-1)"	0	0	0	0	_molNmolC_	_gN_*_gC_^-1	0	0	1.1667	1.1667	1.1667	1.1667	=J532=K532	=J532=L532	=J532=M532	Conversion	Conversion	-1	Ratio_of_mol_weights	fCloudH	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A534)<1,ROW()-2,-1)"	0	0	0	0	_ugPerg_	_ug_*_g_^-1	0	0	1000000	1000000	1000000	1000000	=J533=K533	=J533=L533	=J533=M533	Conversion	Conversion	-1	MgPerg	fCloudM	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A535)<1,ROW()-2,-1)"	0	0	0	0	_cRhoWat_	_gDW_*_m_^-3	0	0	1000000	1000000	1000000	1000000	=J534=K534	=J534=L534	=J534=M534	Conversion	Conversion	-1	Density_of_water	fCloudL	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A536)<1,ROW()-2,-1)"	0	0	0	0	_cSolar_	_J_*_s_^-1*_m_^-2	1361	1375	1368	1368	1368	1368	=J535=K535	=J535=L535	=J535=M535	Conversion	Conversion	-1	Solar_constant_incl_latitude_module	cTrans	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A537)<1,ROW()-2,-1)"	0	0	0	0	_cLAT_	_deg_	-90	90	52	52	52	52	=J536=K536	=J536=L536	=J536=M536	Conversion	Conversion	-1	Latitude_incl_latitude_module	Pi	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A538)<1,ROW()-2,-1)"	0	0	0	0	_cPhiR_	_rad_	0.409	0.409	0.409	0.409	0.409	0.409	=J537=K537	=J537=L537	=J537=M537	Conversion	Conversion	-1	Tilt_of_the_earths_axis_incl_latitude_module	cPhiR	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A539)<1,ROW()-2,-1)"	0	0	0	0	_cDayR_	_d_	173	173	173	173	173	173	=J538=K538	=J538=L538	=J538=M538	Conversion	Conversion	-1	Day_of_summer_solstice_in_the_northern_hemisphere_incl_latitude_module	cDayR	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A540)<1,ROW()-2,-1)"	0	0	0	0	_fCloudH_	0	0	1	0.15	0.15	0.15	0.15	=J539=K539	=J539=L539	=J539=M539	Conversion	Conversion	-1	Fraction_high_clouds_incl_latitude_module	cDeMeChl	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A541)<1,ROW()-2,-1)"	0	0	0	0	_fCloudM_	0	0	1	0.15	0.15	0.15	0.15	=J540=K540	=J540=L540	=J540=M540	Conversion	Conversion	-1	Fraction_middle_clouds_incl_latitude_module	cPMx	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A542)<1,ROW()-2,-1)"	0	0	0	0	_fCloudL_	0	0	1	0.15	0.15	0.15	0.15	=J541=K541	=J541=L541	=J541=M541	Conversion	Conversion	-1	Fraction_low_clouds_incl_latitude_module	cDehMaMn	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A543)<1,ROW()-2,-1)"	0	0	0	0	_cTrans_	0	0	1	0.41	0.41	0.41	0.41	=J542=K542	=J542=L542	=J542=M542	Conversion	Conversion	-1	Atmospheric_transmisivity_incl_latitude_module	fMeta	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A544)<1,ROW()-2,-1)"	0	0	0	0	_Pi_	0	0	0	3.14159265358979	3.14159265358979	3.14159265358979	3.14159265358979	=J543=K543	=J543=L543	=J543=M543	Conversion	Conversion	-1	Pi_(approx_314159)	kBub	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A545)<1,ROW()-2,-1)"	0	0	0	0	_cHeath_	0	0	160	100	100	100	100	=J544=K544	=J544=L544	=J544=M544	Conversion	Conversion	-1	Evaporation_heath_index_Thornthwaite	cHeath	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A546)<1,ROW()-2,-1)"	0	0	0	0	_cAlpha_	0	0	4.25	2	2	2	2	=J545=K545	=J545=L545	=J545=M545	Conversion	Conversion	-1	Alpha_evaporation_Thornthwaite	cAlpha	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A547)<1,ROW()-2,-1)"	0	0	0	0	_cDepthMeasoChl_	_m_	0	0	0.3	0.3	0.3	0.3	=J546=K546	=J546=L546	=J546=M546	Conversion	Conversion	-1	Depth_measurement_chlorophyll	cDMeChl	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A548)<1,ROW()-2,-1)"	0	0	0	0	_cPMax_	0	0	0	1.3	1.3	1.3	1.3	=J547=K547	=J547=L547	=J547=M547	Conversion	Conversion	-1	Maximum_PI	cPMax	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A549)<1,ROW()-2,-1)"	0	0	0	0	_cDepthMetaMin_	_m_	0	0	0.0001	0.0001	0.0001	0.0001	=J548=K548	=J548=L548	=J548=M548	Conversion	Conversion	-1	Minimum_Metaliminon_Depth	cDMetMi	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A550)<1,ROW()-2,-1)"	0	0	0	0	_fMeta_	0	0	0	0.13	0.13	0.13	0.13	=J549=K549	=J549=L549	=J549=M549	Conversion	Conversion	-1	Metalimnion	cPreflue	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A551)<1,ROW()-2,-1)"	0	0	0	0	_kBub_	_m_*_d_^-1	0	0	0.4	0.4	0.4	0.4	=J550=K550	=J550=L550	=J550=M550	Conversion	Conversion	-1	Metalimnion	mgPerg	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A552)<1,ROW()-2,-1)"																																																																				
																																																																				
																																																																				
