lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sTargetValue	sEquation	sDescription	sRemark	-1	code versie 5.09.00.00	code versie 5.09.00.01	code versie 5.09.00.02	code versie 5.09.00.03	v00-v01	v00-v02	v00-v03	derivNames	short_derivName	Duflow																																																		
"=IF(COUNTBLANK(A2220)<1,ROW()-2,-1)"	0	0	0	0	_tPEgesPisc_	_gP_*_m_^-2*_d_^-1	0	Pisc_fish_processes	Egestion_of_Pisc_corrected_for_N_and_P_limitation	-	-1	_tPEgesPisc_ = _tPConsPiscNut_ - _tPAssPisc_	_tPEgesPisc_ = _tPConsPiscNut_ - _tPAssPisc_	_tPEgesPisc_ = _tPConsPiscNut_ - _tPAssPisc_	_tPEgesPisc_ = _tPConsPiscNut_ - _tPAssPisc_	=$M2219=N2219	=$M2219=O2219	=$M2219=P2219	_tPEPisc_	tPEPisc	tPEPisc																																																		
"=IF(COUNTBLANK(A2221)<1,ROW()-2,-1)"	0	0	0	0	_tPEgesPiscPO4_	_gP_*_m_^-2*_d_^-1	0	Pisc_fish_processes	SRP_egestion_of_Pisc_corrected_for_N_and_P_limitation	-	-1	_tPEgesPiscPO4_ = _fDissEgesPisc_ * _tPEgesPisc_	_tPEgesPiscPO4_ = _fDissEgesPisc_ * _tPEgesPisc_	_tPEgesPiscPO4_ = _fDissEgesPisc_ * _tPEgesPisc_	_tPEgesPiscPO4_ = _fDissEgesPisc_ * _tPEgesPisc_	=$M2220=N2220	=$M2220=O2220	=$M2220=P2220	_tPEisPO4_	tPEisPO4	tPEisPO4																																																		
"=IF(COUNTBLANK(A2222)<1,ROW()-2,-1)"	0	0	0	0	_tPEgesPiscDet_	_gP_*_m_^-2*_d_^-1	0	Pisc_fish_processes	Detrital_P_egestion_of_Pisc_corrected_for_N_and_P_limitation	-	-1	_tPEgesPiscDet_ = _tPEgesPisc_ - _tPEgesPiscPO4_	_tPEgesPiscDet_ = _tPEgesPisc_ - _tPEgesPiscPO4_	_tPEgesPiscDet_ = _tPEgesPisc_ - _tPEgesPiscPO4_	_tPEgesPiscDet_ = _tPEgesPisc_ - _tPEgesPiscPO4_	=$M2221=N2221	=$M2221=O2221	=$M2221=P2221	_tPEPicDt_	tPEPicDt	tPEPicDt																																																		
"=IF(COUNTBLANK(A2223)<1,ROW()-2,-1)"	0	0	0	0	_tDRespPisc_	_gDW_*_m_^-2*_d_^-1	0	Pisc_fish_processes	Respiration_of_Pisc	-	-1	_tDRespPisc_ = _kDRespPisc_ * _uFunTmPisc_ * _aDPisc_	_tDRespPisc_ = _kDRespPisc_ * _uFunTmPisc_ * _aDPisc_	_tDRespPisc_ = _kDRespPisc_ * _uFunTmPisc_ * _aDPisc_	_tDRespPisc_ = _kDRespPisc_ * _uFunTmPisc_ * _aDPisc_	=$M2222=N2222	=$M2222=O2222	=$M2222=P2222	_tDRspisc_	tDRspisc	tDRspisc																																																		
"=IF(COUNTBLANK(A2224)<1,ROW()-2,-1)"	0	0	0	0	_tPExcrPisc_	_gP_*_m_^-2*_d_^-1	0	Pisc_fish_processes	Respiration_of_Pisc	-	-1	_tPExcrPisc_ = _cPDPisc_ * _tDRespPisc_	_tPExcrPisc_ = _cPDPisc_ * _tDRespPisc_	_tPExcrPisc_ = _cPDPisc_ * _tDRespPisc_	_tPExcrPisc_ = _cPDPisc_ * _tDRespPisc_	=$M2223=N2223	=$M2223=O2223	=$M2223=P2223	_tPEcrisc_	tPEcrisc	tPEcrisc																																																		
"=IF(COUNTBLANK(A2225)<1,ROW()-2,-1)"	0	0	0	0	_tPMortPisc_	_gP_*_m_^-2*_d_^-1	0	Pisc_fish_processes	Mortality_of_Pisc	-	-1	_tPMortPisc_ = _cPDPisc_ * _tDMortPisc_	_tPMortPisc_ = _cPDPisc_ * _tDMortPisc_	_tPMortPisc_ = _cPDPisc_ * _tDMortPisc_	_tPMortPisc_ = _cPDPisc_ * _tDMortPisc_	=$M2224=N2224	=$M2224=O2224	=$M2224=P2224	_tPMPisc_	tPMPisc	tPMPisc																																																		
"=IF(COUNTBLANK(A2226)<1,ROW()-2,-1)"	0	0	0	0	_tPMortPiscBot_	_gP_*_m_^-2*_d_^-1	0	Pisc_fish_processes	Part_of_dead_Pisc_P_fixed_in_bones_AND_scales	-	-1	_tPMortPiscBot_ = _fPBone_ * _tPMortPisc_	_tPMortPiscBot_ = _fPBone_ * _tPMortPisc_	_tPMortPiscBot_ = _fPBone_ * _tPMortPisc_	_tPMortPiscBot_ = _fPBone_ * _tPMortPisc_	=$M2225=N2225	=$M2225=O2225	=$M2225=P2225	_tPMisBot_	tPMisBot	tPMisBot																																																		
"=IF(COUNTBLANK(A2227)<1,ROW()-2,-1)"	0	0	0	0	_tPMortPiscPO4_	_gP_*_m_^-2*_d_^-1	0	Pisc_fish_processes	Part_of_dead_fish_P_becoming_dissolved_P	-	-1	_tPMortPiscPO4_ = _fDissMortPisc_ *(_tPMortPisc_ - _tPMortPiscBot_)	_tPMortPiscPO4_ = _fDissMortPisc_ *(_tPMortPisc_ - _tPMortPiscBot_)	_tPMortPiscPO4_ = _fDissMortPisc_ *(_tPMortPisc_ - _tPMortPiscBot_)	_tPMortPiscPO4_ = _fDissMortPisc_ *(_tPMortPisc_ - _tPMortPiscBot_)	=$M2226=N2226	=$M2226=O2226	=$M2226=P2226	_tPMisPO4_	tPMisPO4	tPMisPO4																																																		
"=IF(COUNTBLANK(A2228)<1,ROW()-2,-1)"	0	0	0	0	_tPMortPiscDet_	_gP_*_m_^-2*_d_^-1	0	Pisc_fish_processes	Part_of_dead_Pisc_P_becoming_detrital_P	-	-1	_tPMortPiscDet_ = _tPMortPisc_ - _tPMortPiscBot_ - _tPMortPiscPO4_	_tPMortPiscDet_ = _tPMortPisc_ - _tPMortPiscBot_ - _tPMortPiscPO4_	_tPMortPiscDet_ = _tPMortPisc_ - _tPMortPiscBot_ - _tPMortPiscPO4_	_tPMortPiscDet_ = _tPMortPisc_ - _tPMortPiscBot_ - _tPMortPiscPO4_	=$M2227=N2227	=$M2227=O2227	=$M2227=P2227	_tPMPicDt_	tPMPicDt	tPMPicDt																																																		
"=IF(COUNTBLANK(A2229)<1,ROW()-2,-1)"	0	0	0	0	_tPMigrPisc_	_gP_*_m_^-2*_d_^-1	0	Pisc_fish_processes	Net_migration_flux	-	-1	_tPMigrPisc_ = _kMigrPisc_ *(_cPDPisc_ * _cDPiscIn_ - _aPPisc_)	_tPMigrPisc_ = _kMigrPisc_ *(_cPDPisc_ * _cDPiscIn_ - _aPPisc_)	_tPMigrPisc_ = _kMigrPisc_ *(_cPDPisc_ * _cDPiscIn_ - _aPPisc_)	_tPMigrPisc_ = _kMigrPisc_ *(_cPDPisc_ * _cDPiscIn_ - _aPPisc_)	=$M2228=N2228	=$M2228=O2228	=$M2228=P2228	_tPMgrisc_	tPMgrisc	tPMgrisc																																																		
"=IF(COUNTBLANK(A2230)<1,ROW()-2,-1)"	0	0	0	0	_tPHarvPisc_	_gP_*_m_^-2*_d_^-1	0	Pisc_fish_processes	Harvesting_of_Pisc	-	-1	_tPHarvPisc_ = _cPDPisc_ * _tDHarvPisc_	_tPHarvPisc_ = _cPDPisc_ * _tDHarvPisc_	_tPHarvPisc_ = _cPDPisc_ * _tDHarvPisc_	_tPHarvPisc_ = _cPDPisc_ * _tDHarvPisc_	=$M2229=N2229	=$M2229=O2229	=$M2229=P2229	_tPHrvisc_	tPHrvisc	tPHrvisc																																																		
"=IF(COUNTBLANK(A2231)<1,ROW()-2,-1)"	0	0	0	0	_afNAssPisc_	0	0	Pisc_fish_processes	N_assimilation_efficiency_of_Pisc	-	-1	"_afNAssPisc_ = _MIN_(1.0, ((_cNDPisc_ / _rNDFoodPisc_ * _fDAssPisc_) / (_tDConsPiscNut_ / _tDConsPisc_ )) )"	"_afNAssPisc_ = _MIN_(1.0, ((_cNDPisc_ / _rNDFoodPisc_ * _fDAssPisc_) / (_tDConsPiscNut_ / _tDConsPisc_ )) )"	"_afNAssPisc_ = _MIN_(1.0, ((_cNDPisc_ / _rNDFoodPisc_ * _fDAssPisc_) / (_tDConsPiscNut_ / _tDConsPisc_ )) )"	"_afNAssPisc_ = _MIN_(1.0, ((_cNDPisc_ / _rNDFoodPisc_ * _fDAssPisc_) / (_tDConsPiscNut_ / _tDConsPisc_ )) )"	=$M2230=N2230	=$M2230=O2230	=$M2230=P2230	_afNssisc_	afNssisc	afNssisc																																																		
"=IF(COUNTBLANK(A2232)<1,ROW()-2,-1)"	0	0	0	0	_tNAssPisc_	_gN_*_m_^-2_*_d_^-1	0	Pisc_fish_processes	N_assimilation_of_Pisc	-	-1	_tNAssPisc_ = _afNAssPisc_ * _tNConsPiscNut_	_tNAssPisc_ = _afNAssPisc_ * _tNConsPiscNut_	_tNAssPisc_ = _afNAssPisc_ * _tNConsPiscNut_	_tNAssPisc_ = _afNAssPisc_ * _tNConsPiscNut_	=$M2231=N2231	=$M2231=O2231	=$M2231=P2231	_tNAssisc_	tNAssisc	tNAssisc																																																		
"=IF(COUNTBLANK(A2233)<1,ROW()-2,-1)"	0	0	0	0	_tNEgesPisc_	_gN_*_m_^-2_*_d_^-1	0	Pisc_fish_processes	Egestion_of_Pisc	-	-1	_tNEgesPisc_ = _tNConsPiscNut_ - _tNAssPisc_	_tNEgesPisc_ = _tNConsPiscNut_ - _tNAssPisc_	_tNEgesPisc_ = _tNConsPiscNut_ - _tNAssPisc_	_tNEgesPisc_ = _tNConsPiscNut_ - _tNAssPisc_	=$M2232=N2232	=$M2232=O2232	=$M2232=P2232	_tNEPisc_	tNEPisc	tNEPisc																																																		
"=IF(COUNTBLANK(A2234)<1,ROW()-2,-1)"	0	0	0	0	_tNEgesPiscNH4_	_gN_*_m_^-2_*_d_^-1	0	Pisc_fish_processes	SRN_egestion_of_Pisc	-	-1	_tNEgesPiscNH4_ = _fDissEgesPisc_ * _tNEgesPisc_	_tNEgesPiscNH4_ = _fDissEgesPisc_ * _tNEgesPisc_	_tNEgesPiscNH4_ = _fDissEgesPisc_ * _tNEgesPisc_	_tNEgesPiscNH4_ = _fDissEgesPisc_ * _tNEgesPisc_	=$M2233=N2233	=$M2233=O2233	=$M2233=P2233	_tNEisNH4_	tNEisNH4	tNEisNH4																																																		
"=IF(COUNTBLANK(A2235)<1,ROW()-2,-1)"	0	0	0	0	_tNEgesPiscDet_	_gN_*_m_^-2_*_d_^-1	0	Pisc_fish_processes	Detrital_N_egestion_of_Pisc	-	-1	_tNEgesPiscDet_ = _tNEgesPisc_ - _tNEgesPiscNH4_	_tNEgesPiscDet_ = _tNEgesPisc_ - _tNEgesPiscNH4_	_tNEgesPiscDet_ = _tNEgesPisc_ - _tNEgesPiscNH4_	_tNEgesPiscDet_ = _tNEgesPisc_ - _tNEgesPiscNH4_	=$M2234=N2234	=$M2234=O2234	=$M2234=P2234	_tNEPicDt_	tNEPicDt	tNEPicDt																																																		
"=IF(COUNTBLANK(A2236)<1,ROW()-2,-1)"	0	0	0	0	_tNExcrPisc_	_gN_*_m_^-2*_d_^-1	0	Pisc_fish_processes	Respiration_of_Pisc	-	-1	_tNExcrPisc_ = _cNDPisc_ * _tDRespPisc_	_tNExcrPisc_ = _cNDPisc_ * _tDRespPisc_	_tNExcrPisc_ = _cNDPisc_ * _tDRespPisc_	_tNExcrPisc_ = _cNDPisc_ * _tDRespPisc_	=$M2235=N2235	=$M2235=O2235	=$M2235=P2235	_tNEcrisc_	tNEcrisc	tNEcrisc																																																		
"=IF(COUNTBLANK(A2237)<1,ROW()-2,-1)"	0	0	0	0	_tNMortPisc_	_gN_*_m_^-2_*_d_^-1	0	Pisc_fish_processes	Mortality_of_Pisc	-	-1	_tNMortPisc_ = _cNDPisc_ * _tDMortPisc_	_tNMortPisc_ = _cNDPisc_ * _tDMortPisc_	_tNMortPisc_ = _cNDPisc_ * _tDMortPisc_	_tNMortPisc_ = _cNDPisc_ * _tDMortPisc_	=$M2236=N2236	=$M2236=O2236	=$M2236=P2236	_tNMPisc_	tNMPisc	tNMPisc																																																		
"=IF(COUNTBLANK(A2238)<1,ROW()-2,-1)"	0	0	0	0	_tNMortPiscBot_	_gN_*_m_^-2_*_d_^-1	0	Pisc_fish_processes	Part_of_dead_Pisc_N_fixed_in_bones_AND_scales	-	-1	_tNMortPiscBot_ = _fDBone_ * _tNMortPisc_	_tNMortPiscBot_ = _fDBone_ * _tNMortPisc_	_tNMortPiscBot_ = _fDBone_ * _tNMortPisc_	_tNMortPiscBot_ = _fDBone_ * _tNMortPisc_	=$M2237=N2237	=$M2237=O2237	=$M2237=P2237	_tNMisBot_	tNMisBot	tNMisBot																																																		
"=IF(COUNTBLANK(A2239)<1,ROW()-2,-1)"	0	0	0	0	_tNMortPiscNH4_	_gN_*_m_^-2_*_d_^-1	0	Pisc_fish_processes	Part_of_dead_fish_N_becoming_dissolved_N	-	-1	_tNMortPiscNH4_ = _fDissMortPisc_ *(_tNMortPisc_ - _tNMortPiscBot_)	_tNMortPiscNH4_ = _fDissMortPisc_ *(_tNMortPisc_ - _tNMortPiscBot_)	_tNMortPiscNH4_ = _fDissMortPisc_ *(_tNMortPisc_ - _tNMortPiscBot_)	_tNMortPiscNH4_ = _fDissMortPisc_ *(_tNMortPisc_ - _tNMortPiscBot_)	=$M2238=N2238	=$M2238=O2238	=$M2238=P2238	_tNMisNH4_	tNMisNH4	tNMisNH4																																																		
"=IF(COUNTBLANK(A2240)<1,ROW()-2,-1)"	0	0	0	0	_tNMortPiscDet_	_gN_*_m_^-2_*_d_^-1	0	Pisc_fish_processes	Part_of_dead_Pisc_N_becoming_detrital_N	-	-1	_tNMortPiscDet_ = _tNMortPisc_ - _tNMortPiscBot_ - _tNMortPiscNH4_	_tNMortPiscDet_ = _tNMortPisc_ - _tNMortPiscBot_ - _tNMortPiscNH4_	_tNMortPiscDet_ = _tNMortPisc_ - _tNMortPiscBot_ - _tNMortPiscNH4_	_tNMortPiscDet_ = _tNMortPisc_ - _tNMortPiscBot_ - _tNMortPiscNH4_	=$M2239=N2239	=$M2239=O2239	=$M2239=P2239	_tNMPicDt_	tNMPicDt	tNMPicDt																																																		
"=IF(COUNTBLANK(A2241)<1,ROW()-2,-1)"	0	0	0	0	_tNMigrPisc_	_gN_*_m_^-2_*_d_^-1	0	Pisc_fish_processes	Net_migration_flux	-	-1	_tNMigrPisc_ = _kMigrPisc_ *(_cNDPisc_ * _cDPiscIn_ - _aNPisc_)	_tNMigrPisc_ = _kMigrPisc_ *(_cNDPisc_ * _cDPiscIn_ - _aNPisc_)	_tNMigrPisc_ = _kMigrPisc_ *(_cNDPisc_ * _cDPiscIn_ - _aNPisc_)	_tNMigrPisc_ = _kMigrPisc_ *(_cNDPisc_ * _cDPiscIn_ - _aNPisc_)	=$M2240=N2240	=$M2240=O2240	=$M2240=P2240	_tNMgrisc_	tNMgrisc	tNMgrisc																																																		
"=IF(COUNTBLANK(A2242)<1,ROW()-2,-1)"	0	0	0	0	_tNHarvPisc_	_gN_*_m_^-2_*_d_^-1	0	Pisc_fish_processes	Harvesting_of_Pisc	-	-1	_tNHarvPisc_ = _cNDPisc_ * _tDHarvPisc_	_tNHarvPisc_ = _cNDPisc_ * _tDHarvPisc_	_tNHarvPisc_ = _cNDPisc_ * _tDHarvPisc_	_tNHarvPisc_ = _cNDPisc_ * _tDHarvPisc_	=$M2241=N2241	=$M2241=O2241	=$M2241=P2241	_tNHrvisc_	tNHrvisc	tNHrvisc																																																		
"=IF(COUNTBLANK(A2243)<1,ROW()-2,-1)"	0	0	0	0	_tDWebBent_	_gDW_*_m_^-2*_d_^-1	0	Total_fluxes_for_animal_groups	Total_food_web_flux_of_DW_in_Zoobenthos	-	-1	_tDWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrBent_ + _tDAssBent_ - _tDConsFiAd_ - _tDRespBent_ - _tDMortBent_ _ENDIF_	_tDWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrBent_ + _tDAssBent_ - _tDConsFiAd_ - _tDRespBent_ - _tDMortBent_ _ENDIF_	_tDWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrBent_ + _tDAssBent_ - _tDConsFiAd_ - _tDRespBent_ - _tDMortBent_ _ENDIF_	_tDWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrBent_ + _tDAssBent_ - _tDConsFiAd_ - _tDRespBent_ - _tDMortBent_ _ENDIF_	=$M2242=N2242	=$M2242=O2242	=$M2242=P2242	_tDWebBnt_	tDWebBnt	tDWebBnt																																																		
"=IF(COUNTBLANK(A2244)<1,ROW()-2,-1)"	0	0	0	0	_tPWebBent_	_gP_*_m_^-2*_d_^-1	0	Total_fluxes_for_animal_groups	Total_food_web_flux_of_P_in_Zoobenthos	-	-1	_tPWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrBent_ + _tPAssBent_ - _tPConsFiAd_ - _tPExcrBent_ - _tPMortBent_ _ENDIF_	_tPWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrBent_ + _tPAssBent_ - _tPConsFiAd_ - _tPExcrBent_ - _tPMortBent_ _ENDIF_	_tPWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrBent_ + _tPAssBent_ - _tPConsFiAd_ - _tPExcrBent_ - _tPMortBent_ _ENDIF_	_tPWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrBent_ + _tPAssBent_ - _tPConsFiAd_ - _tPExcrBent_ - _tPMortBent_ _ENDIF_	=$M2243=N2243	=$M2243=O2243	=$M2243=P2243	_tPWebBnt_	tPWebBnt	tPWebBnt																																																		
"=IF(COUNTBLANK(A2245)<1,ROW()-2,-1)"	0	0	0	0	_tNWebBent_	_gN_*_m_^-2_*_d_^-1	0	Total_fluxes_for_animal_groups	Total_food_web_flux_of_N_in_Zoobenthos	-	-1	_tNWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tNMigrBent_ + _tNAssBent_ - _tNConsFiAd_ - _tNExcrBent_ - _tNMortBent_ _ENDIF_	_tNWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tNMigrBent_ + _tNAssBent_ - _tNConsFiAd_ - _tNExcrBent_ - _tNMortBent_ _ENDIF_	_tNWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tNMigrBent_ + _tNAssBent_ - _tNConsFiAd_ - _tNExcrBent_ - _tNMortBent_ _ENDIF_	_tNWebBent_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tNMigrBent_ + _tNAssBent_ - _tNConsFiAd_ - _tNExcrBent_ - _tNMortBent_ _ENDIF_	=$M2244=N2244	=$M2244=O2244	=$M2244=P2244	_tNWebBnt_	tNWebBnt	tNWebBnt																																																		
"=IF(COUNTBLANK(A2246)<1,ROW()-2,-1)"	0	0	0	0	_tDWebFiJv_	_gDW_*_m_^-2*_d_^-1	0	Total_fluxes_for_animal_groups	Total_food_web_flux_of_DW_in_Young_fish	-	-1	_tDWebFiJv_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrFiJv_ + _tDReprFish_ - _tDAgeFish_ + _tDAssFiJv_ - _tDRespFiJv_ - _tDMortFiJv_ - _tDConsFiJvPiscNut_ _ENDIF_	_tDWebFiJv_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrFiJv_ + _tDReprFish_ - _tDAgeFish_ + _tDAssFiJv_ - _tDRespFiJv_ - _tDMortFiJv_ - _tDConsFiJvPiscNut_ _ENDIF_	_tDWebFiJv_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrFiJv_ + _tDReprFish_ - _tDAgeFish_ + _tDAssFiJv_ - _tDRespFiJv_ - _tDMortFiJv_ - _tDConsFiJvPiscNut_ _ENDIF_	_tDWebFiJv_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrFiJv_ + _tDReprFish_ - _tDAgeFish_ + _tDAssFiJv_ - _tDRespFiJv_ - _tDMortFiJv_ - _tDConsFiJvPiscNut_ _ENDIF_	=$M2245=N2245	=$M2245=O2245	=$M2245=P2245	_tDWebiJv_	tDWebiJv	tDWebiJv																																																		
"=IF(COUNTBLANK(A2247)<1,ROW()-2,-1)"	0	0	0	0	_tPWebFiJv_	_gP_*_m_^-2*_d_^-1	0	Total_fluxes_for_animal_groups	Total_food_web_flux_of_P_in_Young_fish	-	-1	_tPWebFiJv_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrFiJv_ + _tPReprFish_ - _tPAgeFish_ + _tPAssFiJv_ - _tPExcrFiJv_ - _tPMortFiJv_ - _tPConsFiJvPiscNut_ _ENDIF_	_tPWebFiJv_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrFiJv_ + _tPReprFish_ - _tPAgeFish_ + _tPAssFiJv_ - _tPExcrFiJv_ - _tPMortFiJv_ - _tPConsFiJvPiscNut_ _ENDIF_	_tPWebFiJv_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrFiJv_ + _tPReprFish_ - _tPAgeFish_ + _tPAssFiJv_ - _tPExcrFiJv_ - _tPMortFiJv_ - _tPConsFiJvPiscNut_ _ENDIF_	_tPWebFiJv_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrFiJv_ + _tPReprFish_ - _tPAgeFish_ + _tPAssFiJv_ - _tPExcrFiJv_ - _tPMortFiJv_ - _tPConsFiJvPiscNut_ _ENDIF_	=$M2246=N2246	=$M2246=O2246	=$M2246=P2246	_tPWebiJv_	tPWebiJv	tPWebiJv																																																		
"=IF(COUNTBLANK(A2248)<1,ROW()-2,-1)"	0	0	0	0	_tNWebFiJv_	_gN_*_m_^-2_*_d_^-1	0	Total_fluxes_for_animal_groups	Total_food_web_flux_of_N_in_Young_fish	-	-1	_tNWebFiJv_ =_IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tNMigrFiJv_ + _tNReprFish_ - _tNAgeFish_ + _tNAssFiJv_ - _tNExcrFiJv_ - _tNMortFiJv_ - _tNConsFiJvPiscNut_ _ENDIF_	_tNWebFiJv_ =_IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tNMigrFiJv_ + _tNReprFish_ - _tNAgeFish_ + _tNAssFiJv_ - _tNExcrFiJv_ - _tNMortFiJv_ - _tNConsFiJvPiscNut_ _ENDIF_	_tNWebFiJv_ =_IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tNMigrFiJv_ + _tNReprFish_ - _tNAgeFish_ + _tNAssFiJv_ - _tNExcrFiJv_ - _tNMortFiJv_ - _tNConsFiJvPiscNut_ _ENDIF_	_tNWebFiJv_ =_IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tNMigrFiJv_ + _tNReprFish_ - _tNAgeFish_ + _tNAssFiJv_ - _tNExcrFiJv_ - _tNMortFiJv_ - _tNConsFiJvPiscNut_ _ENDIF_	=$M2247=N2247	=$M2247=O2247	=$M2247=P2247	_tNWebiJv_	tNWebiJv	tNWebiJv																																																		
"=IF(COUNTBLANK(A2249)<1,ROW()-2,-1)"	0	0	0	0	_tDWebFiAd_	_gDW_*_m_^-2*_d_^-1	0	Total_fluxes_for_animal_groups	Total_food_web_flux_of_DW_in_Adult_fish	-	-1	_tDWebFiAd_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrFiAd_ + _tDAssFiAd_ - _tDRespFiAd_ - _tDMortFiAd_ - _tDReprFish_ + _tDAgeFish_ - _tDConsFiAdPiscNut_ - _tDHarvFish_ _ENDIF_	_tDWebFiAd_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrFiAd_ + _tDAssFiAd_ - _tDRespFiAd_ - _tDMortFiAd_ - _tDReprFish_ + _tDAgeFish_ - _tDConsFiAdPiscNut_ - _tDHarvFish_ _ENDIF_	_tDWebFiAd_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrFiAd_ + _tDAssFiAd_ - _tDRespFiAd_ - _tDMortFiAd_ - _tDReprFish_ + _tDAgeFish_ - _tDConsFiAdPiscNut_ - _tDHarvFish_ _ENDIF_	_tDWebFiAd_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tDMigrFiAd_ + _tDAssFiAd_ - _tDRespFiAd_ - _tDMortFiAd_ - _tDReprFish_ + _tDAgeFish_ - _tDConsFiAdPiscNut_ - _tDHarvFish_ _ENDIF_	=$M2248=N2248	=$M2248=O2248	=$M2248=P2248	_tDWebiAd_	tDWebiAd	tDWebiAd																																																		
"=IF(COUNTBLANK(A2250)<1,ROW()-2,-1)"	0	0	0	0	_tPWebFiAd_	_gP_*_m_^-2*_d_^-1	0	Total_fluxes_for_animal_groups	Total_food_web_flux_of_P_in_Adult_fish	-	-1	_tPWebFiAd_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrFiAd_ + _tPAssFiAd_ - _tPExcrFiAd_ - _tPMortFiAd_ - _tPReprFish_ + _tPAgeFish_ - _tPConsFiAdPiscNut_ - _tPHarvFish_ _ENDIF_	_tPWebFiAd_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrFiAd_ + _tPAssFiAd_ - _tPExcrFiAd_ - _tPMortFiAd_ - _tPReprFish_ + _tPAgeFish_ - _tPConsFiAdPiscNut_ - _tPHarvFish_ _ENDIF_	_tPWebFiAd_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrFiAd_ + _tPAssFiAd_ - _tPExcrFiAd_ - _tPMortFiAd_ - _tPReprFish_ + _tPAgeFish_ - _tPConsFiAdPiscNut_ - _tPHarvFish_ _ENDIF_	_tPWebFiAd_ = _IF_ (_FALSE_ _EQ_ _InclWeb_) _THEN_ 0.0 _ELSE_ _tPMigrFiAd_ + _tPAssFiAd_ - _tPExcrFiAd_ - _tPMortFiAd_ - _tPReprFish_ + _tPAgeFish_ - _tPConsFiAdPiscNut_ - _tPHarvFish_ _ENDIF_	=$M2249=N2249	=$M2249=O2249	=$M2249=P2249	_tPWebiAd_	tPWebiAd	tPWebiAd																																																		
