lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sTargetValue	sEquation	sDescription	sRemark	-1	code versie 5.09.00.00	code versie 5.09.00.01	code versie 5.09.00.02	code versie 5.09.00.03	v00-v01	v00-v02	v00-v03	derivNames	short_derivName	Duflow																																																	
1606	0	0	0	0	_wPExchPO4MEpi_	_gP_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_P_in_PO4_from_epilimnion_to_marsh	-	-1	_wPExchPO4MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPO4WEpi_ - _oPO4WM_) _ELSE_ 0.0 _ENDIF_	_wPExchPO4MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPO4WEpi_ - _oPO4WM_) _ELSE_ 0.0 _ENDIF_	_wPExchPO4MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPO4WEpi_ - _oPO4WM_) _ELSE_ 0.0 _ENDIF_	_wPExchPO4MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPO4WEpi_ - _oPO4WM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wPExP4ME_	wPExP4ME	wPExP4ME																																																	
1607	0	0	0	0	_wPExchAIMMEpi_	_gP_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_P_in_AIM_from_epilimnion_to_marsh	-	-1	_wPExchAIMMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPAIMWEpi_ - _oPAIMWM_) _ELSE_ 0.0 _ENDIF_	_wPExchAIMMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPAIMWEpi_ - _oPAIMWM_) _ELSE_ 0.0 _ENDIF_	_wPExchAIMMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPAIMWEpi_ - _oPAIMWM_) _ELSE_ 0.0 _ENDIF_	_wPExchAIMMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPAIMWEpi_ - _oPAIMWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wPExAMME_	wPExAMME	wPExAMME																																																	
1608	0	0	0	0	_wNExchNH4MEpi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_NH4_from_epilimnion_to_marsh	-	-1	_wNExchNH4MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNH4WEpi_ - _oNH4WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNH4MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNH4WEpi_ - _oNH4WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNH4MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNH4WEpi_ - _oNH4WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNH4MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNH4WEpi_ - _oNH4WM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wNExN4ME_	wNExN4ME	wNExN4ME																																																	
1609	0	0	0	0	_wNExchNO3MEpi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_NO3_from_epilimnion_to_marsh	-	-1	_wNExchNO3MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNO3WEpi_ - _oNO3WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNO3MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNO3WEpi_ - _oNO3WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNO3MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNO3WEpi_ - _oNO3WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNO3MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNO3WEpi_ - _oNO3WM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wNExN3ME_	wNExN3ME	wNExN3ME																																																	
1610	0	0	0	0	_wSiExchSiO2MEpi_	_gSi_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_SiO2_from_epilimnion_to_marsh	-	-1	_wSiExchSiO2MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oSiO2WEpi_ - _oSiO2WM_) _ELSE_ 0.0 _ENDIF_	_wSiExchSiO2MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oSiO2WEpi_ - _oSiO2WM_) _ELSE_ 0.0 _ENDIF_	_wSiExchSiO2MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oSiO2WEpi_ - _oSiO2WM_) _ELSE_ 0.0 _ENDIF_	_wSiExchSiO2MEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oSiO2WEpi_ - _oSiO2WM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wSixS2ME_	wSixS2ME	wSixS2ME																																																	
1611	0	0	0	0	_wO2ExchMEpi_	_gO2_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_O2_from_epilimnion_to_marsh	-	-1	_wO2ExchMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oO2WEpi_ - _oO2WM_) _ELSE_ 0.0 _ENDIF_	_wO2ExchMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oO2WEpi_ - _oO2WM_) _ELSE_ 0.0 _ENDIF_	_wO2ExchMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oO2WEpi_ - _oO2WM_) _ELSE_ 0.0 _ENDIF_	_wO2ExchMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oO2WEpi_ - _oO2WM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wO2ExME_	wO2ExME	wO2ExME																																																	
1612	0	0	0	0	_wDExchDetMEpi_	_gDW_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_DW_in_detritus_from_epilimnion_to_marsh	-	-1	_wDExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDDetWEpi_ - _oDDetWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDDetWEpi_ - _oDDetWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDDetWEpi_ - _oDDetWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDDetWEpi_ - _oDDetWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wDExDtME_	wDExDtME	wDExDtME																																																	
1613	0	0	0	0	_wPExchDetMEpi_	_gP_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_P_in_detritus_from_epilimnion_to_marsh	-	-1	_wPExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPDetWEpi_ - _oPDetWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPDetWEpi_ - _oPDetWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPDetWEpi_ - _oPDetWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPDetWEpi_ - _oPDetWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wPExDtME_	wPExDtME	wPExDtME																																																	
1614	0	0	0	0	_wNExchDetMEpi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_detritus_from_epilimnion_to_marsh	-	-1	_wNExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNDetWEpi_ - _oNDetWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNDetWEpi_ - _oNDetWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNDetWEpi_ - _oNDetWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNDetWEpi_ - _oNDetWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wNExDtME_	wNExDtME	wNExDtME																																																	
1615	0	0	0	0	_wSiExchDetMEpi_	_gSi_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_Si_in_detritus_from_epilimnion_to_marsh	-	-1	_wSiExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oSiDetWEpi_ - _oSiDetWM_) _ELSE_ 0.0 _ENDIF_	_wSiExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oSiDetWEpi_ - _oSiDetWM_) _ELSE_ 0.0 _ENDIF_	_wSiExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oSiDetWEpi_ - _oSiDetWM_) _ELSE_ 0.0 _ENDIF_	_wSiExchDetMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oSiDetWEpi_ - _oSiDetWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wSiExtME_	wSiExtME	wSiExtME																																																	
1616	0	0	0	0	_wDExchDiatMEpi_	_gDW_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_DW_in_diatoms_from_epilimnion_to_marsh	-	-1	_wDExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDDiatWEpi_ - _oDDiatWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDDiatWEpi_ - _oDDiatWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDDiatWEpi_ - _oDDiatWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDDiatWEpi_ - _oDDiatWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wDExDiME_	wDExDiME	wDExDiME																																																	
1617	0	0	0	0	_wPExchDiatMEpi_	_gP_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_P_in_diatoms_from_epilimnion_to_marsh	-	-1	_wPExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPDiatWEpi_ - _oPDiatWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPDiatWEpi_ - _oPDiatWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPDiatWEpi_ - _oPDiatWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPDiatWEpi_ - _oPDiatWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wPExDiME_	wPExDiME	wPExDiME																																																	
1618	0	0	0	0	_wNExchDiatMEpi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_diatoms_from_epilimnion_to_marsh	-	-1	_wNExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNDiatWEpi_ - _oNDiatWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNDiatWEpi_ - _oNDiatWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNDiatWEpi_ - _oNDiatWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNDiatWEpi_ - _oNDiatWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wNExDiME_	wNExDiME	wNExDiME																																																	
1619	0	0	0	0	_wSiExchDiatMEpi_	_gSi_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_Si_in_diatoms_from_epilimnion_to_marsh	-	-1	_wSiExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _cSiDDiat_ * _wDExchDiatMEpi_ _ELSE_ 0.0 _ENDIF_	_wSiExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _cSiDDiat_ * _wDExchDiatMEpi_ _ELSE_ 0.0 _ENDIF_	_wSiExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _cSiDDiat_ * _wDExchDiatMEpi_ _ELSE_ 0.0 _ENDIF_	_wSiExchDiatMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _cSiDDiat_ * _wDExchDiatMEpi_ _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wSiExiME_	wSiExiME	wSiExiME																																																	
1620	0	0	0	0	_wDExchGrenMEpi_	_gDW_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_DW_in_green_algae_from_epilimnion_to_marsh	-	-1	_wDExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDGrenWEpi_ - _oDGrenWM_) _ELSE_ 0.0 _ENDIF_	_wDExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDGrenWEpi_ - _oDGrenWM_) _ELSE_ 0.0 _ENDIF_	_wDExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDGrenWEpi_ - _oDGrenWM_) _ELSE_ 0.0 _ENDIF_	_wDExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDGrenWEpi_ - _oDGrenWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wDEGrnME_	wDEGrnME	wDEGrnME																																																	
1621	0	0	0	0	_wPExchGrenMEpi_	_gP_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_P_in_green_algae_from_epilimnion_to_marsh	-	-1	_wPExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPGrenWEpi_ - _oPGrenWM_) _ELSE_ 0.0 _ENDIF_	_wPExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPGrenWEpi_ - _oPGrenWM_) _ELSE_ 0.0 _ENDIF_	_wPExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPGrenWEpi_ - _oPGrenWM_) _ELSE_ 0.0 _ENDIF_	_wPExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPGrenWEpi_ - _oPGrenWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wPEGrnME_	wPEGrnME	wPEGrnME																																																	
1622	0	0	0	0	_wNExchGrenMEpi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_green_algae_from_epilimnion_to_marsh	-	-1	_wNExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNGrenWEpi_ - _oNGrenWM_) _ELSE_ 0.0 _ENDIF_	_wNExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNGrenWEpi_ - _oNGrenWM_) _ELSE_ 0.0 _ENDIF_	_wNExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNGrenWEpi_ - _oNGrenWM_) _ELSE_ 0.0 _ENDIF_	_wNExchGrenMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNGrenWEpi_ - _oNGrenWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wNEGrnME_	wNEGrnME	wNEGrnME																																																	
1623	0	0	0	0	_wDExchBlueMEpi_	_gDW_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_DW_in_blue_greens_from_epilimnion_to_marsh	-	-1	_wDExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDBlueWEpi_ - _oDBlueWM_) _ELSE_ 0.0 _ENDIF_	_wDExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDBlueWEpi_ - _oDBlueWM_) _ELSE_ 0.0 _ENDIF_	_wDExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDBlueWEpi_ - _oDBlueWM_) _ELSE_ 0.0 _ENDIF_	_wDExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDBlueWEpi_ - _oDBlueWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wDEBleME_	wDEBleME	wDEBleME																																																	
1624	0	0	0	0	_wPExchBlueMEpi_	_gP_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_P_in_blue_greens_from_epilimnion_to_marsh	-	-1	_wPExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPBlueWEpi_ - _oPBlueWM_) _ELSE_ 0.0 _ENDIF_	_wPExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPBlueWEpi_ - _oPBlueWM_) _ELSE_ 0.0 _ENDIF_	_wPExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPBlueWEpi_ - _oPBlueWM_) _ELSE_ 0.0 _ENDIF_	_wPExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oPBlueWEpi_ - _oPBlueWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wPEBleME_	wPEBleME	wPEBleME																																																	
1625	0	0	0	0	_wNExchBlueMEpi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_blue_greens_from_epilimnion_to_marsh	-	-1	_wNExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNBlueWEpi_ - _oNBlueWM_) _ELSE_ 0.0 _ENDIF_	_wNExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNBlueWEpi_ - _oNBlueWM_) _ELSE_ 0.0 _ENDIF_	_wNExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNBlueWEpi_ - _oNBlueWM_) _ELSE_ 0.0 _ENDIF_	_wNExchBlueMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oNBlueWEpi_ - _oNBlueWM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wNEBleME_	wNEBleME	wNEBleME																																																	
1626	0	0	0	0	_wDExchZooMEpi_	_gDW_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_DW_in_zooplankton_from_epilimnion_to_marsh	-	-1	_wDExchZooMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDZooEpi_ - _oDZooM_) _ELSE_ 0.0 _ENDIF_	_wDExchZooMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDZooEpi_ - _oDZooM_) _ELSE_ 0.0 _ENDIF_	_wDExchZooMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDZooEpi_ - _oDZooM_) _ELSE_ 0.0 _ENDIF_	_wDExchZooMEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchMEpi_ *(_oDZooEpi_ - _oDZooM_) _ELSE_ 0.0 _ENDIF_	TRUE	TRUE	TRUE	_wDExZoME_	wDExZoME	wDExZoME																																																	
